ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
733299;2222;SVINO;KOBARID;2914/1;7;;;1/27;;1758;;
733299;2222;SVINO;KOBARID;2915/1;6;;;1/27;;26458;;
733302;2655;RAČICA;ŠMARTNO PRI LITIJI;1612;7;;;1/1;;9337;;
733303;1739;ZGORNJA ŠIŠKA;LJUBLJANA;1068;9;;;3/7;;842;;
733305;2613;TRUŠKE;KOPER;3765/22;7;;;1/1;;637;;
733305;2613;TRUŠKE;KOPER;3765/31;7;;;1/1;;317;;
733305;2613;TRUŠKE;KOPER;3765/49;7;;;1/1;;565;;
733305;2613;TRUŠKE;KOPER;3765/50;7;;;1/1;;187;;
733307;1970;SMLEDNIK;MEDVODE;919/2;9;;;1/1;;2001;;
733308;1980;TOPOL;MEDVODE;366/4;5;;;1/1;;1510;;
733309;1242;KOZJE;KOZJE;1123;7;;;1/1;;773;;
733310;1775;SOSTRO;LJUBLJANA;1034;7;;;1/1;;1489;;
733311;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;334/21;3;;;1/1;;1375;;
733313;750;VRHLOGA;SLOVENSKA BISTRICA;542/9;7;;;1/2;;679;;
733313;750;VRHLOGA;SLOVENSKA BISTRICA;542/1;7;;;1/2;;1126;;
733316;742;ZGORNJA POLSKAVA;SLOVENSKA BISTRICA;662/3;7;;;1/4;;5122;;
733316;742;ZGORNJA POLSKAVA;SLOVENSKA BISTRICA;662/2;7;;;1/4;;1486;;
733317;1990;ŽAŽAR;HORJUL;122/2;7;;;1/1;;449;;
733319;1700;IG;IG;2415;9;;;1/120;;3214;;
733319;1700;IG;IG;2418;9;;;1/120;;4842;;
733319;1700;IG;IG;2354/172;9;;;1/120;;3009;;
733319;1700;IG;IG;2354/173;9;;;1/120;;2596;;
733319;1700;IG;IG;2416;9;;;1/120;;4093;;
733319;1700;IG;IG;2417;9;;;1/120;;4766;;
733319;1700;IG;IG;2542;9;;;1/120;;3777;;
733320;1700;IG;IG;2416;9;;;1/120;;4093;;
733320;1700;IG;IG;2542;9;;;1/120;;3777;;
733320;1700;IG;IG;2354/173;9;;;1/120;;2596;;
733320;1700;IG;IG;2417;9;;;1/120;;4766;;
733320;1700;IG;IG;2418;9;;;1/120;;4842;;
733320;1700;IG;IG;2415;9;;;1/120;;3214;;
733320;1700;IG;IG;2354/172;9;;;1/120;;3009;;
733321;1700;IG;IG;2354/173;9;;;17/360;;2596;;
733321;1700;IG;IG;2416;9;;;17/360;;4093;;
733321;1700;IG;IG;2417;9;;;17/360;;4766;;
733321;1700;IG;IG;2418;9;;;17/360;;4842;;
733321;1700;IG;IG;2444;9;;;1/20;;8740;;
733321;1700;IG;IG;2542;9;;;1/180;;3777;;
733321;1700;IG;IG;2415;9;;;17/360;;3214;;
733321;1700;IG;IG;2354/172;9;;;17/360;;3009;;
733322;1700;IG;IG;2417;9;;;19/180;;4766;;
733322;1700;IG;IG;2444;9;;;1/10;;8740;;
733322;1700;IG;IG;2415;9;;;19/180;;3214;;
733322;1700;IG;IG;2416;9;;;19/180;;4093;;
733322;1700;IG;IG;2354/172;9;;;19/180;;3009;;
733322;1700;IG;IG;2418;9;;;19/180;;4842;;
733322;1700;IG;IG;2354/173;9;;;19/180;;2596;;
733322;1700;IG;IG;2542;9;;;1/45;;3777;;
733323;1700;IG;IG;2444;9;;;1/5;;8740;;
733323;1700;IG;IG;2418;7;;;7/40;;4842;;
733323;1700;IG;IG;2542;9;;;7/40;;3777;;
733323;1700;IG;IG;2354/173;9;;;7/40;;2596;;
733323;1700;IG;IG;2416;9;;;7/40;;4093;;
733323;1700;IG;IG;2417;9;;;7/40;;4766;;
733323;1700;IG;IG;2354/172;9;;;7/40;;3009;;
733323;1700;IG;IG;2415;9;;;7/40;;3214;;
733324;1700;IG;IG;2542;9;;;1/5;;3777;;
733324;1700;IG;IG;2354/172;9;;;1/5;;3009;;
733324;1700;IG;IG;2354/173;9;;;1/5;;2596;;
733324;1700;IG;IG;2416;9;;;1/5;;4093;;
733324;1700;IG;IG;2418;9;;;1/5;;4842;;
733324;1700;IG;IG;2415;9;;;1/5;;3214;;
733324;1700;IG;IG;2417;9;;;1/5;;4766;;
733324;1700;IG;IG;2444;9;;;1/5;;8740;;
733326;2124;HRASTJE;KRANJ;10/7;5;;;27/48;;350;;
733326;2124;HRASTJE;KRANJ;10/38;5;;;27/48;;227;;
733326;2124;HRASTJE;KRANJ;10/39;5;;;27/48;;223;;
733327;1871;TRBOVLJE;TRBOVLJE;2439;5;;;1/1;;18;;
733328;1515;METLIKA;METLIKA;1020;1;;;1/1;;2093;;
733329;1172;STRMEC;ROGAŠKA SLATINA;141/2;7;;;1/9;;6518;;
733329;1172;STRMEC;ROGAŠKA SLATINA;140/2;7;;;1/9;;2600;;
733329;1172;STRMEC;ROGAŠKA SLATINA;143;7;;;1/9;;1889;;
733329;1172;STRMEC;ROGAŠKA SLATINA;141/1;7;;;1/9;;1523;;
733329;1172;STRMEC;ROGAŠKA SLATINA;140/1;7;;;1/9;;166;;
733330;661;LIMBUŠ;MARIBOR;498/48;5;;;1/1;;309;;
733332;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;666/9;3;;;1/2;;39;;
733332;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;666/5;3;;;1/2;;33;;
733332;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;666/8;3;;;1/2;;917;;
733332;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;666/7;1;;;1/2;;546;;
733332;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;666/3;7;;;1/2;;2355;;
733333;2715;CETORE;IZOLA;4252/9;5;;;1/1;;131;;
733334;1768;SENOŽETI;DOL PRI LJUBLJANI;222/6;1;;;1/1;;1146;;
733335;1089;RESNIK;ZREČE;58/3;7;;;3/4;;973;;
733336;2002;VRHNIKA;VRHNIKA;2292;5;;;3/4;;46;;
733337;1940;LOKA;MENGEŠ;34/8;7;;;1/1;;900;;
733338;2492;SLAVINA;POSTOJNA;125/4;1;;;1/6;;23;;
733338;2492;SLAVINA;POSTOJNA;125/3;1;;;1/6;;221;;
733339;458;SPODNJI LESKOVEC;VIDEM;449/1;9;;;1/1;;210;;
733339;458;SPODNJI LESKOVEC;VIDEM;456/1;9;;;1/1;;970;;
733340;458;SPODNJI LESKOVEC;VIDEM;448/1;9;;;1/1;;613;;
733341;320;LEŠNICA PRI ORMOŽU;ORMOŽ;844;7;;;1/4;;11523;;
733341;318;HARDEK;ORMOŽ;263/2;7;;;1/4;;27;;
733341;320;LEŠNICA PRI ORMOŽU;ORMOŽ;518;7;;;1/4;;3830;;
733341;318;HARDEK;ORMOŽ;264;9;;;1/4;;1228;;
733341;320;LEŠNICA PRI ORMOŽU;ORMOŽ;847;7;;;1/4;;7183;;
733341;320;LEŠNICA PRI ORMOŽU;ORMOŽ;848;7;;;1/4;;4345;;
733341;291;ŽVAB;ORMOŽ;131;9;;;1/4;;3259;;
733342;2180;ŽIROVNICA;ŽIROVNICA;166/9;5;;;1/2;;270;;
733342;2180;ŽIROVNICA;ŽIROVNICA;166/2;5;;;1/6;;293;;
733343;1708;GOLO;IG;2242/11;7;;;1/1;;337;;
733343;1708;GOLO;IG;2242/23;7;;;1/1;;537;;
733344;41;MAČKOVCI;PUCONCI;495/1;9;;;1/1;;24698;;
733345;1172;STRMEC;ROGAŠKA SLATINA;143;7;;;8/9;;1889;;
733345;1172;STRMEC;ROGAŠKA SLATINA;140/2;7;;;8/9;;2600;;
733345;1172;STRMEC;ROGAŠKA SLATINA;141/2;7;;;8/9;;6518;;
733345;1172;STRMEC;ROGAŠKA SLATINA;141/1;7;;;8/9;;1523;;
733347;218;HRASTJE-MOTA;RADENCI;235/2;7;;;1/4;;390;;
733348;1326;RAKA;KRŠKO;3819/2;7;;;1/1;;2076;;
733348;1326;RAKA;KRŠKO;3818/2;9;;;1/1;;1745;;
733350;1825;ZAGRADEC;IVANČNA GORICA;203/15;5;;;1/1;;24;;
733350;1825;ZAGRADEC;IVANČNA GORICA;205/9;6;;;1/1;;38;;
733350;1825;ZAGRADEC;IVANČNA GORICA;81;9;;;4/7;;28140;;
733351;1535;ČRNOMELJ;ČRNOMELJ;82/22;5;;;1/1;;79;;
733351;1535;ČRNOMELJ;ČRNOMELJ;82/27;6;;;1/1;;473;;
733352;1538;DOLENJA PODGORA;ČRNOMELJ;1865/1;7;;;1/1;;641;;
733352;1538;DOLENJA PODGORA;ČRNOMELJ;1854;7;;;1/1;;79;;
733352;1538;DOLENJA PODGORA;ČRNOMELJ;1757;7;;;1/1;;2838;;
733352;1538;DOLENJA PODGORA;ČRNOMELJ;1853;7;;;1/1;;2186;;
733352;1538;DOLENJA PODGORA;ČRNOMELJ;1855;7;;;1/1;;762;;
733354;599;JURSKI VRH;KUNGOTA;28/5;3;;;1/1;;919;;
733354;599;JURSKI VRH;KUNGOTA;114/4;3;;;1/1;;50;;
733354;599;JURSKI VRH;KUNGOTA;5;3;;;1/1;;417;;
733354;599;JURSKI VRH;KUNGOTA;114/5;3;;;1/1;;124;;
733354;599;JURSKI VRH;KUNGOTA;33/6;3;;;1/1;;196;;
733354;599;JURSKI VRH;KUNGOTA;28/7;3;;;1/1;;1606;;
733354;599;JURSKI VRH;KUNGOTA;*9;5;;;1/1;;784;;
733355;599;JURSKI VRH;KUNGOTA;35/1;7;;;1/1;;3209;;
733355;599;JURSKI VRH;KUNGOTA;122;7;;;1/1;;1183;;
733355;599;JURSKI VRH;KUNGOTA;34;7;;;1/1;;2138;;
733355;599;JURSKI VRH;KUNGOTA;107/2;7;;;1/1;;107;;
733355;599;JURSKI VRH;KUNGOTA;121;7;;;1/1;;7950;;
733355;599;JURSKI VRH;KUNGOTA;118/2;7;;;1/1;;80;;
733355;599;JURSKI VRH;KUNGOTA;119/1;7;;;1/1;;8318;;
733355;599;JURSKI VRH;KUNGOTA;119/2;7;;;1/1;;7475;;
733355;599;JURSKI VRH;KUNGOTA;33/1;7;;;1/1;;23540;;
733355;599;JURSKI VRH;KUNGOTA;108;7;;;1/1;;3830;;
733355;599;JURSKI VRH;KUNGOTA;117/2;7;;;1/1;;2984;;
733355;599;JURSKI VRH;KUNGOTA;118/3;7;;;1/1;;15;;
733355;599;JURSKI VRH;KUNGOTA;25/4;7;;;1/1;;690;;
733355;599;JURSKI VRH;KUNGOTA;28/21;7;;;1/1;;6736;;
733355;599;JURSKI VRH;KUNGOTA;110;7;;;1/1;;1005;;
733355;599;JURSKI VRH;KUNGOTA;123;7;;;1/1;;579;;
733356;1313;ANOVEC;KRŠKO;1119;9;;;1/1;;4568;;
733357;2199;SAVICA;BOHINJ;1017;5;;;1/1;;1058;;
733359;1715;OSOLNIK;VELIKE LAŠČE;489/2;9;;;1/1;;1923;;
733359;1714;SELO PRI ROBU;VELIKE LAŠČE;1137/2;7;;;1/1;;1945;;
733360;1712;ZAPOTOK;IG;489/13;7;;;1/1;;3609;;
733364;402;SPUHLJA;PTUJ;421/1;7;;;1/1;;7905;;
733365;1771;ZADOBROVA;LJUBLJANA;501;7;;;1/1;;1036;;
733367;850;SLOVENJ GRADEC;SLOVENJ GRADEC;409/4;5;;;1/1;;442;;
733368;2574;MARKOVŠČINA;HRPELJE-KOZINA;2516;7;;;1/1;;295;;
733368;2574;MARKOVŠČINA;HRPELJE-KOZINA;2501/2;7;;;1/1;;248;;
733368;2574;MARKOVŠČINA;HRPELJE-KOZINA;1968/6;7;;;1/1;;1428;;
733368;2574;MARKOVŠČINA;HRPELJE-KOZINA;2495;7;;;1/1;;183;;
733368;2574;MARKOVŠČINA;HRPELJE-KOZINA;1856/2;7;;;1/1;;169;;
733368;2574;MARKOVŠČINA;HRPELJE-KOZINA;1928/1;7;;;1/1;;2363;;
733368;2574;MARKOVŠČINA;HRPELJE-KOZINA;1928/2;7;;;1/1;;352;;
733368;2574;MARKOVŠČINA;HRPELJE-KOZINA;1856/1;7;;;1/1;;1047;;
733368;2574;MARKOVŠČINA;HRPELJE-KOZINA;2005/1;7;;;1/1;;392;;
733368;2574;MARKOVŠČINA;HRPELJE-KOZINA;1996/2;7;;;1/1;;5248;;
733368;2574;MARKOVŠČINA;HRPELJE-KOZINA;1897/2;7;;;1/1;;1165;;
733368;2574;MARKOVŠČINA;HRPELJE-KOZINA;2518;7;;;1/1;;1863;;
733368;2574;MARKOVŠČINA;HRPELJE-KOZINA;2005/2;7;;;1/1;;2417;;
733368;2574;MARKOVŠČINA;HRPELJE-KOZINA;2501/1;7;;;1/1;;270;;
733368;2574;MARKOVŠČINA;HRPELJE-KOZINA;2493/1;7;;;1/1;;8021;;
733368;2574;MARKOVŠČINA;HRPELJE-KOZINA;1897/1;7;;;1/1;;151;;
733369;853;ŠMARTNO PRI SLOVENJ GRADCU;SLOVENJ GRADEC;1002/1;7;;;1/2;;13894;;
733369;853;ŠMARTNO PRI SLOVENJ GRADCU;SLOVENJ GRADEC;1002/10;7;;;1/2;;141;;
733369;853;ŠMARTNO PRI SLOVENJ GRADCU;SLOVENJ GRADEC;1003/3;9;;;1/1;;11000;;
733371;1065;VOJNIK TRG;VOJNIK;782/1;5;;;1/3;;464;;
733371;1065;VOJNIK TRG;VOJNIK;782/2;5;;;1/3;;221;;
733372;1961;TRZIN;TRZIN;1244/487;5;;;1/4;;590;;
733372;1961;TRZIN;TRZIN;1244/488;3;;;1/4;;660;;
733373;1765;VINJE;DOL PRI LJUBLJANI;748/14;3;;;1/1;;743;;
733374;193;SPODNJA ŠČAVNICA;GORNJA RADGONA;631/1;9;;;115/504;;10485;;
733376;530;PARTINJE;SVETI JURIJ V SLOV. GORICAH;1101/3;5;;;1/1;;347;;
733376;530;PARTINJE;SVETI JURIJ V SLOV. GORICAH;1101/2;5;;;1/1;;389;;
733376;530;PARTINJE;SVETI JURIJ V SLOV. GORICAH;1101/1;7;;;1/1;;2605;;
733377;889;MEŽICA;MEŽICA;352/4;5;;;1/4;;17;;
733377;889;MEŽICA;MEŽICA;354/15;5;;;1/4;;16;;
733377;889;MEŽICA;MEŽICA;351/1;5;;;1/4;;715;;
733377;889;MEŽICA;MEŽICA;349/2;5;;;1/4;;26;;
733378;2585;RAKITOVEC;KOPER;*111;5;;;1/1;;58;;
733378;2585;RAKITOVEC;KOPER;211/1;5;;;1/1;;152;;
733379;1144;VODRUŽ;ŠENTJUR;256/2;7;;;1/1;;264;;
733381;1820;GORENJA VAS;IVANČNA GORICA;764;7;;;1/1;;52971;;
733384;1709;ŽELIMLJE;IG;1041/39;5;;;1/1;;5245;;
733385;1994;DOBROVA;LJUBLJANA;1936/52;3;;;165/216;;1360;;
733386;2141;PODLJUBELJ;TRŽIČ;322;5;;;1/1;;80;;
733386;2141;PODLJUBELJ;TRŽIČ;323/2;5;;;1/1;;236;;
733386;2141;PODLJUBELJ;TRŽIČ;324/2;5;;;1/1;;799;;
733388;2357;IDRIJA MESTO;IDRIJA;1603;5;;;1/1;;125;;
733389;2104;SUHA;KRANJ;562;9;;;8317/13939480;;1111;;
733389;2104;SUHA;KRANJ;565/2;7;;;8317/13939480;;421;;
733389;2104;SUHA;KRANJ;571/2;7;;;8317/13939480;;620;;
733389;2104;SUHA;KRANJ;616/2;7;;;8317/13939480;;51;;
733389;2104;SUHA;KRANJ;117/2;9;;;8317/13939480;;1944;;
733389;2104;SUHA;KRANJ;428;9;;;8317/13939480;;8039;;
733389;2104;SUHA;KRANJ;469/2;7;;;8317/13939480;;1168;;
733389;2104;SUHA;KRANJ;473;9;;;8317/13939480;;1579;;
733389;2104;SUHA;KRANJ;482;7;;;8317/13939480;;5664;;
733389;2104;SUHA;KRANJ;483/2;7;;;8317/13939480;;6564;;
733389;2104;SUHA;KRANJ;546/2;9;;;8317/13939480;;558;;
733389;2104;SUHA;KRANJ;547;9;;;8317/13939480;;11534;;
733389;2104;SUHA;KRANJ;558;9;;;8317/13939480;;1633;;
733389;2104;SUHA;KRANJ;561;9;;;8317/13939480;;16480;;
733389;2104;SUHA;KRANJ;598/2;7;;;8317/13939480;;829;;
733389;2104;SUHA;KRANJ;599/2;7;;;8317/13939480;;846;;
733389;2104;SUHA;KRANJ;604/2;7;;;8317/13939480;;876;;
733389;2104;SUHA;KRANJ;137;9;;;8317/13939480;;30816;;
733389;2104;SUHA;KRANJ;267/2;9;;;8317/13939480;;92;;
733389;2104;SUHA;KRANJ;268;9;;;8317/13939480;;718;;
733389;2104;SUHA;KRANJ;429/2;7;;;8317/13939480;;1257;;
733389;2104;SUHA;KRANJ;470/2;7;;;8317/13939480;;1281;;
733389;2104;SUHA;KRANJ;474;9;;;8317/13939480;;1270;;
733389;2104;SUHA;KRANJ;475/2;7;;;8317/13939480;;867;;
733389;2104;SUHA;KRANJ;559;9;;;8317/13939480;;6492;;
733389;2104;SUHA;KRANJ;596/2;7;;;8317/13939480;;1353;;
733389;2104;SUHA;KRANJ;602/2;7;;;8317/13939480;;771;;
733389;2104;SUHA;KRANJ;603/2;7;;;8317/13939480;;728;;
733389;2104;SUHA;KRANJ;618/2;9;;;8317/13939480;;955;;
733389;2104;SUHA;KRANJ;120;9;;;8317/13939480;;1329;;
733389;2104;SUHA;KRANJ;136;9;;;8317/13939480;;8186;;
733389;2104;SUHA;KRANJ;175/2;9;;;8317/13939480;;985;;
733389;2104;SUHA;KRANJ;176/2;9;;;8317/13939480;;4539;;
733389;2104;SUHA;KRANJ;564/2;7;;;8317/13939480;;790;;
733389;2104;SUHA;KRANJ;566/2;7;;;8317/13939480;;287;;
733389;2104;SUHA;KRANJ;589/2;7;;;8317/13939480;;257;;
733389;2104;SUHA;KRANJ;594/2;7;;;8317/13939480;;1205;;
733389;2104;SUHA;KRANJ;620/2;9;;;8317/13939480;;1020;;
733389;2104;SUHA;KRANJ;133/2;9;;;8317/13939480;;29510;;
733389;2104;SUHA;KRANJ;135;9;;;8317/13939480;;942;;
733389;2104;SUHA;KRANJ;471/2;7;;;8317/13939480;;1591;;
733389;2104;SUHA;KRANJ;477;9;;;8317/13939480;;791;;
733389;2104;SUHA;KRANJ;548;9;;;8317/13939480;;2813;;
733389;2104;SUHA;KRANJ;591/2;7;;;8317/13939480;;2417;;
733389;2104;SUHA;KRANJ;134;9;;;8317/13939480;;1690;;
733389;2104;SUHA;KRANJ;271/3;9;;;8317/13939480;;10705;;
733389;2104;SUHA;KRANJ;271/4;9;;;8317/13939480;;359;;
733389;2104;SUHA;KRANJ;427/2;9;;;8317/13939480;;1148;;
733389;2104;SUHA;KRANJ;468/2;7;;;8317/13939480;;3235;;
733389;2104;SUHA;KRANJ;472/2;7;;;8317/13939480;;697;;
733389;2104;SUHA;KRANJ;487/2;9;;;8317/13939480;;23599;;
733389;2104;SUHA;KRANJ;479;7;;;8317/13939480;;4017;;
733389;2104;SUHA;KRANJ;480;7;;;8317/13939480;;2417;;
733389;2104;SUHA;KRANJ;488;9;;;8317/13939480;;1784;;
733389;2104;SUHA;KRANJ;567/2;7;;;8317/13939480;;385;;
733389;2104;SUHA;KRANJ;569/2;7;;;8317/13939480;;463;;
733389;2104;SUHA;KRANJ;570/2;7;;;8317/13939480;;434;;
733389;2104;SUHA;KRANJ;600/2;7;;;8317/13939480;;745;;
733389;2104;SUHA;KRANJ;621/2;7;;;8317/13939480;;1137;;
733389;2104;SUHA;KRANJ;119/2;7;;;8317/13939480;;5644;;
733389;2104;SUHA;KRANJ;130;9;;;8317/13939480;;5528;;
733389;2104;SUHA;KRANJ;132;9;;;8317/13939480;;8639;;
733389;2104;SUHA;KRANJ;478;9;;;8317/13939480;;1345;;
733389;2104;SUHA;KRANJ;546/1;9;;;8317/13939480;;42339;;
733389;2104;SUHA;KRANJ;549;9;;;8317/13939480;;6557;;
733389;2104;SUHA;KRANJ;572/2;7;;;8317/13939480;;699;;
733389;2104;SUHA;KRANJ;573/2;7;;;8317/13939480;;1338;;
733389;2104;SUHA;KRANJ;593/2;7;;;8317/13939480;;1347;;
733389;2104;SUHA;KRANJ;601/2;7;;;8317/13939480;;741;;
733389;2104;SUHA;KRANJ;129;9;;;8317/13939480;;3899;;
733389;2104;SUHA;KRANJ;467/2;7;;;8317/13939480;;520;;
733389;2104;SUHA;KRANJ;481;7;;;8317/13939480;;9128;;
733389;2104;SUHA;KRANJ;483/1;7;;;8317/13939480;;1729;;
733389;2104;SUHA;KRANJ;485;9;;;8317/13939480;;888;;
733389;2104;SUHA;KRANJ;550;9;;;8317/13939480;;15685;;
733389;2104;SUHA;KRANJ;563/2;7;;;8317/13939480;;1477;;
733389;2104;SUHA;KRANJ;590/2;7;;;8317/13939480;;1056;;
733389;2104;SUHA;KRANJ;617/2;7;;;8317/13939480;;4691;;
733389;2104;SUHA;KRANJ;126/2;7;;;8317/13939480;;1476;;
733389;2104;SUHA;KRANJ;127/2;7;;;8317/13939480;;3528;;
733389;2104;SUHA;KRANJ;128;7;;;8317/13939480;;6909;;
733389;2104;SUHA;KRANJ;476/2;7;;;8317/13939480;;1503;;
733389;2104;SUHA;KRANJ;484;7;;;8317/13939480;;5827;;
733390;1710;GRADIŠČE;ŠKOFLJICA;599/16;6;;;1/1;;90;;
733390;1710;GRADIŠČE;ŠKOFLJICA;601/13;5;;;1/1;;1085;;
733391;166;LENDAVA;LENDAVA;4866;5;;;1/1;;932;;
733393;1404;DOLGA NJIVA;TREBNJE;347/6;3;;;1/1;;897;;
733394;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;250/1381;1;;;1/3;;24;;
733395;1759;PODGORICA;LJUBLJANA;814/2;5;;;2/3;;145;;
733396;2350;OTALEŽ;CERKNO;276/20;9;;;1/1;;3470;;
733396;2350;OTALEŽ;CERKNO;302/1;9;;;1/1;;12610;;
733397;996;ŽALEC;ŽALEC;240/1;7;;;13/40;;6100;;
733397;996;ŽALEC;ŽALEC;397/3;7;;;13/40;;10644;;
733397;996;ŽALEC;ŽALEC;1920/47;7;;;13/40;;635;;
733397;996;ŽALEC;ŽALEC;1017/4;7;;;13/40;;869;;
733397;996;ŽALEC;ŽALEC;1017/9;7;;;13/40;;288;;
733397;996;ŽALEC;ŽALEC;*100/1;7;;;13/40;;41;;
733397;996;ŽALEC;ŽALEC;396/3;7;;;13/40;;365;;
733397;997;GOTOVLJE;ŽALEC;845/1;9;;;13/40;;3501;;
733397;996;ŽALEC;ŽALEC;240/2;7;;;13/40;;3663;;
733397;996;ŽALEC;ŽALEC;396/2;7;;;13/40;;347;;
733397;996;ŽALEC;ŽALEC;1019;7;;;13/40;;593;;
733397;997;GOTOVLJE;ŽALEC;814;7;;;13/40;;6530;;
733397;997;GOTOVLJE;ŽALEC;523/20;7;;;13/40;;15448;;
733397;996;ŽALEC;ŽALEC;239;7;;;13/40;;841;;
733397;996;ŽALEC;ŽALEC;240/3;7;;;13/40;;3844;;
733397;996;ŽALEC;ŽALEC;396/1;7;;;13/40;;9314;;
733397;996;ŽALEC;ŽALEC;397/7;7;;;13/40;;321;;
733397;996;ŽALEC;ŽALEC;2095/8;6;;;13/40;;3555;;
733398;1085;KOMPOLE;ŠTORE;141/10;6;;;1/1;;13;;
733398;1085;KOMPOLE;ŠTORE;141/7;7;;;1/1;;199;;
733399;635;BRESTRNICA;MARIBOR;1024/1;1;;;1/1;;387;;
733399;635;BRESTRNICA;MARIBOR;1022;5;;;1/1;;162;;
740733;100;BOGOJINA;MORAVSKE TOPLICE;5959;7;;;1/1;;4525;;
740733;100;BOGOJINA;MORAVSKE TOPLICE;5956;7;;;1/1;;2485;;
740733;100;BOGOJINA;MORAVSKE TOPLICE;5957;7;;;1/1;;1464;;
740733;100;BOGOJINA;MORAVSKE TOPLICE;5958;7;;;1/1;;2633;;
740734;1415;TREBELNO;MOKRONOG-TREBELNO;2355/6;5;;;1/1;;22;;
740735;205;STAVEŠINCI;GORNJA RADGONA;768;3;;;1/1;;1124;;
740735;205;STAVEŠINCI;GORNJA RADGONA;767;5;;;1/1;;800;;
740736;332;ORMOŽ;ORMOŽ;422/2;3;;;1/1;;168;;
740736;332;ORMOŽ;ORMOŽ;423/7;3;;;1/1;;134;;
740737;868;KOZJAK;MISLINJA;801;9;;;1/42;;82305;;
740737;868;KOZJAK;MISLINJA;776;9;;;1/42;;7100;;
740737;868;KOZJAK;MISLINJA;775;9;;;1/42;;124002;;
740739;156;MOSTJE PRI LENDAVI;LENDAVA;558/2;7;;;1/1;;49;;
740742;2200;BOHINJSKA BISTRICA;BOHINJ;45/4;1;;;1/1;;258;;
740743;2207;BOVEC;BOVEC;7583/26;1;;;1/1;;217;;
740743;2207;BOVEC;BOVEC;7583/27;1;;;1/1;;276;;
740744;1306;ČATEŽ;BREŽICE;1758/2;7;;;1/1;;2188;;
740745;2498;NARIN;PIVKA;808;7;;;1/1;;399;;
740747;25;DOLIČ;KUZMA;584;7;;;1/1;;1760;;
740748;2230;LIVEK;KOBARID;2219;5;;;1/1;;90;;
740749;1038;PLAZOVJE;LAŠKO;*3/2;5;;;1/1;;75;;
740749;1038;PLAZOVJE;LAŠKO;984/3;7;;;1/1;;1231;;
740750;1000;LEVEC;ŽALEC;673/39;7;;;2/3;;10319;;
740751;1161;PLANINA;ŠENTJUR;9/6;7;;;1/1;;2048;;
740752;996;ŽALEC;ŽALEC;11/13;5;;;1/1;;748;;
740755;1783;GROSUPLJE NASELJE;GROSUPLJE;1666/13;7;;;1/1;;800;;
740756;1924;TROJANE;LUKOVICA;441;3;;;1/1;;3022;;
740757;2136;BREG OB SAVI;KRANJ;558/44;6;;;2/8;;40;;
740757;2136;BREG OB SAVI;KRANJ;558/50;3;;;1/1;;385;;
740757;2136;BREG OB SAVI;KRANJ;558/43;6;;;2/8;;22;;
740757;2136;BREG OB SAVI;KRANJ;558/51;6;;;2/8;;86;;
740758;2136;BREG OB SAVI;KRANJ;558/51;6;;;2/8;;86;;
740758;2136;BREG OB SAVI;KRANJ;558/53;3;;;1/1;;381;;
740758;2136;BREG OB SAVI;KRANJ;558/43;6;;;2/8;;22;;
740758;2136;BREG OB SAVI;KRANJ;558/44;6;;;2/8;;40;;
740759;2715;CETORE;IZOLA;3472/1;7;;;1/1;;2811;;
740760;24;MATJAŠEVCI;KUZMA;553;7;;;1/1;;1290;;
740761;2102;KOKRICA;KRANJ;899/40;5;;;1/1;;408;;
740761;2102;KOKRICA;KRANJ;899/28;5;;;499/1000;;681;;
740763;2335;DORNBERK;NOVA GORICA;6340/1;1;;;1/1;;60;;
740764;2181;ZABREZNICA;ŽIROVNICA;268/1;5;;;1/1;;408;;
740766;2465;VAREJE;DIVAČA;459/1;7;;;1/1;;668;;
740767;2119;ŠENČUR;ŠENČUR;1374;7;;;1/1;;5974;;
740768;2528;KOSEZE;ILIRSKA BISTRICA;669/1;7;;;1/1;;1374;;
740768;2528;KOSEZE;ILIRSKA BISTRICA;669/2;7;;;1/1;;65;;
740768;2528;KOSEZE;ILIRSKA BISTRICA;443;7;;;1/1;;867;;
740768;2528;KOSEZE;ILIRSKA BISTRICA;552;7;;;1/1;;3258;;
740768;2528;KOSEZE;ILIRSKA BISTRICA;551/1;7;;;1/1;;2989;;
740769;1324;RAVNO;KRŠKO;103/4;9;;;1/1;;2774;;
740769;1324;RAVNO;KRŠKO;111/1;9;;;1/1;;3113;;
740769;1324;RAVNO;KRŠKO;103/3;9;;;1/1;;10010;;
740771;2394;VELIKE ŽABLJE;AJDOVŠČINA;2032;7;;;1/1;;2495;;
740772;2335;DORNBERK;NOVA GORICA;7037;9;;;1/1;;2022;;
740774;1871;TRBOVLJE;TRBOVLJE;772/130;3;;;1/1;;315;;
